Model_Index,mean_A2,std_A2,var_A2,median_A2,skew_A2,damage_type,severity_level,mean_S11,std_S11,var_S11,median_S11,skew_S11,mean_U2,std_U2,var_U2,median_U2,skew_U2
62,-0.0015760284274437,0.3056971980961288,0.0934507769238238,0.0,-1.408272832559324,0,4,1869035.617962508,15121638.08786556,228663938460386.38,155026.58500000002,0.0099975086801728,-0.0001496657221179,0.0007436797652042,5.530595931742288e-07,-0.0002123337471857,1.7139384822219208
63,-0.0015648617216732,0.306371868686695,0.0938637219225775,0.0,-1.4139335129039576,0,4,1868966.9304324428,15121986.505602833,228674475875634.2,155300.1,0.0100749043792528,-0.0001471284035036,0.0007433687410569,5.525970851806403e-07,-0.0002098842087434,1.725468832627585
64,-0.0015651901140082,0.306374431743299,0.0938652924260294,0.0,-1.413930344590091,0,4,1868965.807844065,15121976.618482944,228674176849944.84,153648.655,0.0100753421016445,-0.0001471291528284,0.000743366059616,5.525930985890206e-07,-0.0002098842378472,1.7254436616532995
65,-0.0006873341287138,0.3019325069061693,0.091163238726644,0.0,-1.1724343056652162,0,4,1869118.0160648883,15121801.359380985,228668876352576.56,155091.13,0.0100811793144583,-0.0001474591272151,0.0007420823446162,5.506862061910966e-07,-0.0002099387056659,1.7124754866925898
66,-0.000687775033521,0.3019150925768855,0.0911527231257093,0.0,-1.1732704311193376,0,4,1869118.2195962423,15121801.30152692,228668874602861.25,154914.21000000002,0.0100811227049506,-0.0001474582213769,0.0007420876110436,5.506940224644121e-07,-0.0002099369885399,1.7125455631675073
67,-0.001564995343382,0.3063776230756637,0.0938672479214934,0.0,-1.4139165664541675,0,4,1868960.809175681,15124081.99159022,228737856088343.6,159582.28,0.0099649944538019,-0.0001471260935669,0.0007433905699875,5.526295395463659e-07,-0.0002098839468089,1.725414653426114
68,-0.00156525716612,0.3063802307736303,0.0938688458089029,0.0,-1.4139122233683106,0,4,1868959.7697291784,15124072.429996109,228737566867768.4,159729.715,0.0099653613182414,-0.0001471259593606,0.0007433906796274,5.526297025569794e-07,-0.0002098841359838,1.7254103493491124
69,-0.0008288095585572,0.3029874536320651,0.0918013970584427,0.0,-1.2017037108651505,0,4,1869066.7554320816,15121821.79482464,228669494394433.47,155515.66499999998,0.0100808465234114,-0.0001477277084293,0.000741981094413,5.505359444663916e-07,-0.0002099458797601,1.7172918624656486
70,-0.0008284100536567,0.3029678923352931,0.0917895437860897,0.0,-1.2023179992883597,0,4,1869066.903273988,15121821.872351035,228669496739114.2,154678.11,0.0100808394205519,-0.0001477271951771,0.0007419861087238,5.505433855391497e-07,-0.0002099441335303,1.7173719104605545
71,-0.0015651354391775,0.3063968006201537,0.0938789994302662,0.0,-1.4136178522414695,0,4,1868893.1535473976,15149156.685519429,229496948282418.0,159786.72499999998,0.0086983335660361,-0.0001471802161117,0.0007435480097578,5.528636428148465e-07,-0.0002098796248901,1.7222138450940083
72,-0.0015653551395868,0.3063989824867716,0.0938803364689289,0.0,-1.4136142431382408,0,4,1868891.9662417737,15149148.83737631,229496710496980.0,159943.39,0.0086984166516551,-0.0001471800677399,0.0007435482097776,5.528639402635582e-07,-0.000209881356568,1.7222109994771528
73,-0.0015673211135242,0.3065035017846992,0.0939443966062831,0.0,-1.41103890712714,0,4,1868421.941789409,15213953.037098896,231464367015050.7,159179.765,0.0369088372587811,-0.0001478257829745,0.0007448062442594,5.54736341487808e-07,-0.0002100387064274,1.698133266695982
74,-0.0015674093870672,0.3065046178254188,0.093945080748306,0.0,-1.411030390747494,0,4,1868421.4850687769,15213950.677267697,231464295210334.1,159221.64,0.0369097361812246,-0.0001478257416638,0.0007448062875037,5.547364059051365e-07,-0.0002100403944496,1.698131727727961
75,-0.0015617389409564,0.3069544396288486,0.0942210280078605,0.0,-1.4045322599147476,0,4,1866477.5918481625,14760345.801396271,217867808176796.53,160499.79,0.039078245737151,-0.0001495770651531,0.0007491995964835,5.613000353711263e-07,-0.0002098330733133,1.6288948583493927
76,-0.0015617389501523,0.3069544396307772,0.0942210280090444,0.0,-1.404532259807431,0,4,1866477.5916379096,14760345.80156696,217867808181835.38,160499.79,0.0390782457545667,-0.0001495770651525,0.0007491995964836,5.61300035371321e-07,-0.0002098330733133,1.6288948583464722
77,-0.0015714455526749,0.3066567063852096,0.0940383355710246,0.0,-1.408663120544716,0,4,1871747.944512406,15192985.99341602,230826823396135.4,158136.525,-0.0100876600935925,-0.0001481057784165,0.0007457892527122,5.562016094611086e-07,-0.0002100730780512,1.6758147595313642
78,-0.0015714455183,0.3066567065857183,0.0940383356939993,0.0,-1.4086631075272869,0,4,1871747.9438056825,15192985.99412792,230826823417767.2,158136.525,-0.0100876600875875,-0.0001481057784732,0.0007457892524585,5.562016090827456e-07,-0.0002100730780512,1.675814757318035
79,-0.001571430635241,0.3066566958495204,0.0940383291093452,0.0,-1.408655410720592,0,4,1871748.0665209,15192986.028309476,230826824456407.0,158055.885,-0.0100894917640079,-0.000148105808184,0.0007457891734429,5.562014912247115e-07,-0.000210045633139,1.675814920341174
80,-0.0015714306203687,0.3066566958099461,0.0940383290850738,0.0,-1.4086554107133598,0,4,1871748.0660991448,15192986.028448489,230826824460630.9,158055.885,-0.0100894916664719,-0.0001481058081839,0.0007457891734429,5.562014912247323e-07,-0.000210045633139,1.6758149203408128
1,-0.0015898896687006,0.3065511968056766,0.0939736362629927,0.0,-1.4087854153511328,0,5,1868964.7146590108,15122300.906325148,228683984701442.4,154419.735,0.0100558238815317,-0.0001493033942235,0.0007439941347372,5.535272725233676e-07,-0.0002106545289279,1.7088205822768467
2,-0.0015898896618023,0.3065511968082413,0.0939736362645651,0.0,-1.408785415360449,0,5,1868964.714865552,15122300.906171149,228683984696784.7,154419.735,0.0100558238695985,-0.000149303394217,0.0007439941347398,5.535272725272351e-07,-0.0002106545289279,1.7088205822367972
3,-0.0015384261729647,0.3070666136860396,0.0942899052406114,0.0,-1.400705613351973,0,5,1867999.561027438,15126653.091659945,228815633755425.3,156786.525,0.011977369792519,-0.0001479145603368,0.0007437755947319,5.532021353189205e-07,-0.0002098350378219,1.716187264104005
4,-0.0015384261414869,0.3070666136731686,0.094289905232707,0.0,-1.4007056135688718,0,5,1867999.5608099764,15126653.091908855,228815633762955.75,156786.525,0.0119773697825629,-0.0001479145603411,0.0007437755947298,5.532021353158158e-07,-0.0002098350378219,1.716187264131729
5,-0.00155793998654,0.3063669368748509,0.0938607000100788,0.0,-1.4132240796657165,0,5,1867973.716258063,15126664.241381465,228815971071488.62,156877.01,0.0119798396070173,-0.0001479024042954,0.0007438071846335,5.532491279124785e-07,-0.0002099286793963,1.7162401389342554
6,-0.001557940002865,0.3063669368806309,0.0938607000136205,0.0,-1.4132240794642297,0,5,1867973.7162690395,15126664.241407083,228815971072263.8,156877.01,0.0119798395979854,-0.0001479024042952,0.0007438071846336,5.532491279125641e-07,-0.0002099286793963,1.7162401389328068
7,-0.0015897672124709,0.3065438904518418,0.0939691567733508,0.0,-1.4088520416916783,0,5,1868964.7292226143,15122301.624003287,228684006407332.47,155040.425,0.0100563621866825,-0.0001493034552095,0.0007439933177181,5.535260568093117e-07,-0.0002105379389831,1.7088258445003122
8,-0.0015897672310038,0.3065438903120832,0.0939691566876664,0.0,-1.40885204719834,0,5,1868964.7293548684,15122301.624030026,228684006408141.12,155040.425,0.0100563621484369,-0.0001493034552095,0.0007439933177181,5.535260568093125e-07,-0.0002105379389831,1.708825844500311
9,-0.0015675264073236,0.306285011665191,0.0938105083707462,0.0,-1.4129751848030705,0,5,1869005.9638960825,15121809.667810492,228669127629486.84,157487.815,0.0100222719836434,-0.0001477605881537,0.0007434679588414,5.527446058238632e-07,-0.0002104931190842,1.7216032690028245
10,-0.0015675264183777,0.3062850117020266,0.0938105083933106,0.0,-1.4129751850382153,0,5,1869005.9647098423,15121809.667142278,228669127609277.6,157487.815,0.0100222719368037,-0.0001477605881537,0.0007434679588414,5.527446058238628e-07,-0.0002104931190842,1.721603269002818
11,-0.0015665777653033,0.3063941766931313,0.0938773915114618,0.0,-1.413703937917728,0,5,1868865.2913569228,15121872.438302418,228671026040290.38,157784.425,0.0100291789771545,-0.0001475306535705,0.000743549242036,5.528654753324328e-07,-0.0002103065926348,1.722077916601993
12,-0.0015665777637123,0.3063941766955068,0.0938773915129174,0.0,-1.4137039379162553,0,5,1868865.2915408448,15121872.438139908,228671026035375.4,157784.425,0.0100291789647457,-0.0001475306535699,0.0007435492420361,5.528654753325924e-07,-0.0002103065926348,1.7220779165988505
13,-0.0015638262307842,0.3063746214809689,0.0938654086876069,0.0,-1.4134129912083624,0,5,1868355.0766864128,15126692.456752283,228816824681166.47,158329.29499999998,0.0121639135340854,-0.0001476662091952,0.0007438810751618,5.533590539840182e-07,-0.0002098853001371,1.7192679265910051
14,-0.0015638261993211,0.3063746216614578,0.0938654087982014,0.0,-1.4134129804751907,0,5,1868355.0764183176,15126692.45694124,228816824686882.97,158329.29499999998,0.0121639135616902,-0.0001476662091928,0.0007438810751626,5.533590539850849e-07,-0.0002098853001371,1.719267926576974
15,-0.0015665731951744,0.30639375720242,0.0938771344526155,0.0,-1.4137145689668191,0,5,1868865.2887381748,15121872.483998071,228671027422298.03,157796.925,0.0100292259531132,-0.0001475306537226,0.0007435492670909,5.528655125915506e-07,-0.0002102780563291,1.722079223369
16,-0.0015665732314433,0.3063937570275729,0.0938771343454713,0.0,-1.413714579599074,0,5,1868865.2891413008,15121872.483880632,228671027418746.25,157796.925,0.0100292258823375,-0.0001475306537204,0.0007435492670915,5.52865512592366e-07,-0.0002102780563291,1.722079223356929
17,-0.0015675062407835,0.3062829375791485,0.0938092378521125,0.0,-1.4130033126433572,0,5,1869005.956315772,15121809.73105491,228669129542226.9,157494.845,0.0100223306863608,-0.0001477605868966,0.0007434679202495,5.527445484401494e-07,-0.0002105242019752,1.7216037264787585
18,-0.0015675062195927,0.3062829375781684,0.0938092378515122,0.0,-1.4130033127765635,0,5,1869005.9561164544,15121809.731322708,228669129550326.1,157494.845,0.0100223307345926,-0.0001477605868999,0.0007434679202486,5.52744548438797e-07,-0.0002105242019752,1.721603726497282
19,-0.0004408914803157,0.3008916514143767,0.0905357858908707,0.0,-1.078660209750852,0,5,1869159.752579629,15121770.062773485,228667929831392.4,156917.175,0.0100817969998909,-0.0001476161475872,0.0007413186796048,5.495533847310207e-07,-0.0002100057317875,1.702435175365508
20,-0.0004408913575944,0.3008916513493095,0.0905357858517144,0.0,-1.0786601868656611,0,5,1869159.752578568,15121770.062666588,228667929828159.44,156917.175,0.0100817970344971,-0.0001476161475867,0.0007413186796049,5.495533847312083e-07,-0.0002100057317875,1.7024351753624682
21,-0.0004408915470864,0.3008926808842927,0.0905364054097368,0.0,-1.0786641719431451,0,5,1869159.776176096,15121770.067376502,228667929970603.9,156917.3,0.010081798733337,-0.0001476161915062,0.0007413185646275,5.495532142614907e-07,-0.0002100057608913,1.7024341381659185
22,-0.0004408915536339,0.3008926805907169,0.0905364052330672,0.0,-1.0786641666565218,0,5,1869159.77645532,15121770.06713905,228667929963422.56,156917.3,0.0100817987188054,-0.0001476161915059,0.0007413185646276,5.495532142615842e-07,-0.0002100057608913,1.7024341381643735
23,-0.001566595970931,0.3063621045040067,0.0938577390761239,0.0,-1.4139455555524472,0,5,1868977.5216531309,15121888.384579754,228671508315688.1,158356.075,0.0100786459218273,-0.0001471482309036,0.0007433215819238,5.525269741538256e-07,-0.00020988479082,1.7252580441410998
24,-0.0015665959663821,0.3063621044987814,0.0938577390729222,0.0,-1.4139455556220293,0,5,1868977.5220814107,15121888.384232093,228671508305173.47,158356.075,0.0100786458918719,-0.0001471482309037,0.0007433215819238,5.525269741538111e-07,-0.00020988479082,1.7252580441413663
25,-0.0015665965404368,0.3063621196583411,0.0938577483615517,0.0,-1.413945346396228,0,5,1868977.518873196,15121888.384841304,228671508323598.4,158356.07,0.0100786462194199,-0.0001471482170386,0.000743321603944,5.52527006889896e-07,-0.0002098848053719,1.7252580330619198
26,-0.0015665965361316,0.3063621196637654,0.0938577483648753,0.0,-1.4139453463524925,0,5,1868977.51869971,15121888.385056855,228671508330117.5,158356.07,0.0100786462084336,-0.0001471482170387,0.0007433216039439,5.525270068898546e-07,-0.0002098848053719,1.7252580330626408
27,-0.0015665880470198,0.3063621061477327,0.0938577400832746,0.0,-1.4139457246347893,0,5,1868977.5237593425,15121888.39091546,228671508507303.72,158356.07,0.0100786506589631,-0.0001471482330731,0.0007433215813686,5.525269733283299e-07,-0.0002098842378472,1.7252581423129132
28,-0.0015665880191052,0.306362106560759,0.0938577403363458,0.0,-1.413945714156246,0,5,1868977.523754423,15121888.390901688,228671508506887.28,158356.07,0.0100786506622449,-0.0001471482330644,0.0007433215813751,5.525269733380016e-07,-0.0002098842378472,1.7252581422519089
29,-0.0015665869605349,0.306362131917524,0.0938577558730503,0.0,-1.4139452796471534,0,5,1868977.52524834,15121888.392745163,228671508562640.9,158356.07,0.0100786507278494,-0.0001471482367953,0.0007433215680485,5.525269535261564e-07,-0.0002098842523992,1.725258050648176
30,-0.0015665869287886,0.3063621318863679,0.0938577558539603,0.0,-1.4139452792955491,0,5,1868977.5254329217,15121888.392752564,228671508562864.7,158356.07,0.0100786506740799,-0.0001471482367953,0.0007433215680485,5.525269535261573e-07,-0.0002098842523992,1.7252580506481845
31,-0.0004403890435472,0.3008651106171853,0.0905198147866911,0.0,-1.0791378691699791,0,5,1869159.897296552,15121770.066785704,228667929952736.1,157155.03,0.010081802466627,-0.0001476152071077,0.000741324906573,5.495626171055507e-07,-0.0002100068668369,1.702530176473176
32,-0.0004403890389426,0.3008651106217632,0.0905198147894458,0.0,-1.079137869138327,0,5,1869159.8975691693,15121770.066594671,228667929946958.62,157155.03,0.0100818024214726,-0.0001476152070705,0.0007413249066611,5.495626172361206e-07,-0.0002100068668369,1.702530176599567
33,-0.0004403429748586,0.3008647813400172,0.0905196166507763,0.0,-1.07912518045587,0,5,1869159.9317855532,15121770.073437637,228667930153914.1,157155.11,0.0100818055840919,-0.0001476152383535,0.0007413247859409,5.495624382504674e-07,-0.0002100068813888,1.7025287413001493
34,-0.0004403429546072,0.3008647812473721,0.0905196165950291,0.0,-1.0791251794095185,0,5,1869159.9320794852,15121770.07341802,228667930153320.8,157155.11,0.0100818055711596,-0.0001476152383535,0.0007413247859409,5.495624382504671e-07,-0.0002100068813888,1.702528741300145
35,-0.001579416451857,0.3055267079360851,0.0933465692622619,0.0,-1.40651924687135,0,5,1869048.7313329848,15121564.56730712,228661714963238.2,155806.18,0.0099749062213099,-0.000150379167753,0.0007438022954006,5.532418546432344e-07,-0.000212477214518,1.7108155763568669
36,-0.0015794164456391,0.305526707939635,0.093346569264431,0.0,-1.4065192468492662,0,5,1869048.731174681,15121564.567512073,228661714969436.56,155806.18,0.0099749062057936,-0.0001503791677442,0.000743802295399,5.53241854640883e-07,-0.000212477214518,1.7108155763336863
37,-0.0015787160552895,0.3069053001847168,0.0941908632814711,0.0,-1.4151515261084593,0,5,1868957.839799625,15122608.221157257,228693279410612.97,153471.025,0.0101345961975806,-0.0001487009436775,0.0007435027274437,5.52796305716332e-07,-0.0002114719827659,1.7179779650366946
38,-0.0015787160897031,0.306905299986815,0.0941908631599968,0.0,-1.4151515391443108,0,5,1868957.839768216,15122608.221297186,228693279414845.2,153471.025,0.0101345961627853,-0.0001487009436775,0.0007435027274437,5.527963057163321e-07,-0.0002114719827659,1.7179779650366929
39,-0.000210840282974,0.3629735985157393,0.1317498332194651,0.0,-0.9414447534008898,0,5,1869547.1541132496,15121483.577257996,228659265577283.25,184307.055,0.0100052597718077,-0.0001453457951183,0.0007476428181721,5.589697835644073e-07,-0.000211044709431,1.6371703260057375
40,-0.0002108402503776,0.3629735984076018,0.131749833140963,0.0,-0.9414447519967872,0,5,1869547.1534891997,15121483.577559898,228659265586413.7,184307.055,0.0100052598874604,-0.0001453457951183,0.0007476428181721,5.58969783564404e-07,-0.000211044709431,1.637170326005789
41,-0.0016053092289867,0.3063208741008288,0.0938324779098958,0.0,-1.4076637292464662,0,5,1869383.382504536,15128188.362755766,228862083139018.97,153413.75,0.0097446820015147,-0.0001524240431646,0.0007444586915789,5.542187434673873e-07,-0.0002132878871634,1.6939087794490435
42,-0.0016053092471048,0.3063208741143686,0.0938324779181909,0.0,-1.407663728724374,0,5,1869383.3825846345,15128188.362389289,228862083127930.72,153413.75,0.0097446819733098,-0.0001524240431646,0.0007444586915789,5.542187434673876e-07,-0.0002132878871634,1.6939087794490422
